序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week
68,美國,她們,2020/01/22,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,106,0.00%,"9,240","91,411","21,751,443",20200413
69,美國,不完美的正義,2020/01/17,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,6,414,85.65%,"29,255","47,674","10,900,172",20200413
70,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,17,26,85.71%,"6,364","17,908","4,228,622",20200413
71,丹麥,在黑暗中漫舞：20週年數位修復版,2020/01/17,光年映畫有限公司,TRUSTNORDISK APS,2,20,-67.21%,"4,890","4,693","1,042,806",20200413
72,南韓,青春催落去,2020/01/17,車庫娛樂股份有限公司,CONTENTS PANDA,1,5,-58.33%,700,"5,500","1,178,800",20200413
73,美國,絕地戰警FOR LIFE,2020/01/16,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,6,394,-51.42%,"28,990","573,731","136,807,935",20200413
74,美國,兔嘲男孩,2020/01/03,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,434,-9.39%,"37,460","90,692","21,048,843",20200413
75,印度,真愛裁會贏,2020/01/03,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,1,22,-51.11%,"1,210","7,040","1,340,431",20200413
76,法國,燃燒女子的畫像,2019/12/20,東昊影業有限公司,MK2 Films,1,24,9.09%,"3,520","15,182","3,345,268",20200413
77,香港,葉問4：完結篇,2019/12/19,華映娛樂股份有限公司,東方影業出品有限公司,6,160,-65.96%,"13,945","809,215","185,375,168",20200413
78,南韓,復仇母親,2019/12/13,台北双喜電影發行股份有限公司,Warner Bros. Korea INC.,1,12,0.00%,"1,920","3,799","808,250",20200413
79,美國,野蠻遊戲：全面晉級,2019/12/04,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,25,314,-56.45%,"65,714","812,490","190,850,206",20200413
80,英國,茱莉小姐,2019/12/04,威秀影城股份有限公司,The Royal National Theatre,6,40,566.67%,"28,120",431,"282,300",20200413
81,馬來西亞,夕霧花園,2019/11/29,香港商甲上娛樂有限公司台灣分公司,"CJ ENM CO.,LTD",1,2,0.00%,510,"17,502","3,953,635",20200413
82,美國,賽道狂人,2019/11/26,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,10,-75.00%,800,"318,577","77,726,658",20200413
83,美國,冰雪奇緣2,2019/11/21,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",4,222,-5.13%,"13,955","1,453,721","343,881,618",20200413
84,印度,萬萬沒想到,2019/11/15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STAR INDIA PRIVATE LIMITED, Through its division, FOX STAR STUDIOS",1,32,-49.21%,"3,470","50,409","11,060,409",20200413
85,日本,那一夜,2019/11/13,天馬行空數位有限公司,NIKKATSU CORPORATION,7,310,0.00%,"82,934","3,454","779,199",20200413
86,日本,普羅米亞,2019/08/16,中影股份有限公司,東寶株式會社,1,85,165.63%,"20,400","79,257","22,372,930",20200413
87,日本,電影　刀劍亂舞,2019/04/19,天馬行空數位有限公司,Marvelous Inc.,7,227,0.00%,"59,975","13,829","3,377,516",20200413
88,日本,在地下城尋求邂逅是否搞錯了什麼  ─ 獵戶座之箭 ─,2019/02/22,天馬行空數位有限公司,Hakuhodo DY music & pictures Inc.,1,4,0.00%,"1,240","21,483","5,271,883",20200413
89,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,1,100.00%,180,605,"86,890",20200413
90,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,2,200.00%,240,"1,200","149,379",20200413
91,美國,鬼店,2018/09/28,美商華納兄弟(遠東)股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,1,-50.00%,280,"5,588","1,394,089",20200413
92,美國,侏羅紀世界:殞落國度,2018/06/06,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,5,35,-10.26%,"6,650","2,554,745","621,702,379",20200413
93,美國,一級玩家,2018/03/29,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,5,248,16.43%,"123,275","1,416,769","362,272,578",20200413
94,英國,咫尺天涯,2017/08/28,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,63,0.00%,"13,090",388,"82,870",20200413
95,美國,玩命關頭8,2017/04/12,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,2,8,0.00%,"1,780","2,673,914","650,781,238",20200413
96,美國,月光下的藍色男孩,2017/03/03,傳影互動股份有限公司,A24 INTERNATIONAL LLC.,1,12,0.00%,"2,420","27,233","5,939,425",20200413
97,美國,分裂,2017/02/03,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,5,22,0.00%,"4,290","705,249","163,654,981",20200413
98,美國,樂來越愛你,2016/12/09,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,(英國)LIONS GATE INTERNATIONAL (UK) LIMITED,25,616,48.43%,"150,858","561,984","132,882,912",20200413
99,美國,鋼鐵英雄,2016/11/25,香港商甲上娛樂有限公司台灣分公司,"IM GLOBAL, LLC",1,0,0.00%,0,"507,781","115,717,366",20200413
100,義大利,完美陌生人,2016/10/21,海鵬影業有限公司,TRUE COLOURS GLORIOUS FILMS S.R.L,2,32,-44.83%,"6,295","12,322","2,509,285",20200413
101,英國,慾望之翼,2016/09/02,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,2,137,0.00%,"30,365","1,825","386,790",20200413
102,英國,巴黎，德州,2016/09/02,香港商甲上娛樂有限公司台灣分公司,HANWAY FILMS LIMITED,1,134,0.00%,"29,310","1,704","376,790",20200413
103,日本,比海還深,2016/09/02,傳影互動股份有限公司,GAGA CORPORATION,1,15,-6.25%,"3,025","22,162","4,909,667",20200413
104,德國,我出去一下,2016/08/12,海鵬影業有限公司,GLOBAL SCREEN GMBH,1,37,0.00%,"7,335","26,967","5,672,759",20200413
105,南韓,下女的誘惑,2016/06/24,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,CJ E&M CORPORATION,3,137,0.74%,"31,850","32,676","6,807,580",20200413
106,美國,出神入化2,2016/06/08,英屬維京群島商高捷全球開發有限公司台灣分公司,"SUMMIT ENTERTAINMENT, LLC",1,0,-100.00%,0,"939,601","223,346,779",20200413
107,英國,李爾王,2016/04/23,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,6,39,457.14%,"28,400","1,537","1,069,180",20200413
108,日本,我的意外爸爸,2013/10/25,傳影互動股份有限公司,GAGA CORPORATION,1,10,-28.57%,"2,080",606,"120,195",20200413
109,日本,橫山家之味,2009/04/03,傳影互動股份有限公司,(法國) CELLULOID DREAMS SAS,1,17,-37.04%,"3,465","1,260","255,865",20200413
110,義大利,海上鋼琴師,1998/01/01,海鵬影業有限公司,True Colours Glorious Films Srl,13,273,0.00%,"69,437","17,401","3,951,250",20200413
111,日本,情書,1996/08/10,可樂藝術文創股份有限公司,FORTISSIMO AMSTERDAM B.V,2,4,-55.56%,780,"13,742","3,101,323",20200413
112,美國,刺激1995,1995/03/10,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,27,697,-38.48%,"168,515","22,856","5,575,170",20200413
113,美國,辛德勒的名單,1993/12/15,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,11,182,0.00%,"48,543","4,331","1,101,617",20200413
114,香港,霸王別姬,1993/12/10,能率影業股份有限公司,湯臣(香港)電影有限公司,10,128,-18.99%,"31,455","52,555","12,515,717",20200413
115,香港,阿飛正傳,1990/12/22,華映娛樂股份有限公司,(英屬維京群島)EAST ASIA FILMS DISTRIBUTION LIMITED##(香港)ESUN.COM LIMITED,2,175,-31.37%,"39,265","6,845","1,576,890",20200413
116,美國,第六感生死戀,1990/12/15,捷傑有限公司,United International Pictures,4,63,-73.08%,"14,442","1,985","457,215",20200413
1,俄羅斯,末日異戰,2020/04/17,車庫娛樂股份有限公司,ART PICTURES DISTRIBUTION LLC,51,"6,682",-15.46%,"1,555,077","14,586","3,392,731",20200420
2,日本,知道天空有多藍的人啊,2020/04/17,車庫娛樂股份有限公司,ANIPLEX INC.,41,"2,934",-25.51%,"704,184","6,873","1,639,056",20200420
3,澳洲,鑰命監獄,2020/04/17,天馬行空數位有限公司,"IPA-International Production Associates,Inc",21,"2,255",7.33%,"537,585","4,356","1,037,835",20200420
4,英國,居禮夫人：放射永恆,2020/04/17,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Studiocanal,25,"1,669",1.27%,"372,794","3,317","740,078",20200420
5,丹麥,築夢奇蹟,2020/04/17,木棉花國際股份有限公司,SOLA MEDIA GmbH,51,"1,195",-27.58%,"263,637","2,845","628,549",20200420
6,法國,戀愛倒帶中,2020/04/17,光年映畫有限公司,CHARADES,37,699,3.10%,"154,143","1,377","299,330",20200420
7,日本,浪人47愁錢中,2020/04/17,可樂藝術文創股份有限公司,"MCIP Holdings Co., LTD.",29,561,-6.03%,"125,626","1,158","257,667",20200420
8,俄羅斯,罪：米開朗基羅,2020/04/17,佳映娛樂國際股份有限公司,ARRI Media GmbH,9,526,14.85%,"109,800",984,"204,105",20200420
9,日本,星光王子 星光時尚秀 BEST10,2020/04/17,提恩傳媒實業有限公司,Avex Pictures,11,371,-6.78%,"87,850",769,"178,027",20200420
10,印度,我的粉紅人生,2020/04/17,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,12,183,-6.15%,"36,440",378,"75,770",20200420
11,日本,來自深淵 深沉靈魂的黎明,2020/04/10,向洋影業有限公司,株式会社KADOKAWA,17,"2,738",-56.84%,"695,612","14,731","3,688,454",20200420
12,南韓,政客誠實中,2020/04/10,車庫娛樂股份有限公司,CONTENTS PANDA,47,914,-70.58%,"213,721","6,770","1,552,013",20200420
13,法國,真實,2020/04/10,車庫娛樂股份有限公司,GAGA CORPORATION,27,538,-60.79%,"115,643","3,127","677,126",20200420
14,美國,女聲我最美,2020/04/10,采昌國際多媒體股份有限公司,EMBANKMENT FILMS LIMITED,37,234,-72.60%,"50,450","2,119","454,176",20200420
15,法國,謝謝你,2020/04/10,天馬行空數位有限公司,(德國)PICTURE TREE INTERNATIONAL GMBH,8,150,-63.50%,"33,147",849,"187,257",20200420
16,加拿大,特別嘉賓,2020/04/10,天馬行空數位有限公司,Playtime,9,76,-76.25%,"16,645",672,"140,155",20200420
17,美國,搞鬼,2020/04/09,香港商甲上娛樂有限公司台灣分公司,BANKSIDE FILMS LTD,77,"4,514",-49.34%,"1,049,388","20,973","4,821,213",20200420
18,日本,我的英雄學院劇場版：英雄新世紀,2020/04/01,薩摩亞商羚邦(亞洲)有限公司台灣分公司,"Toho Co., Ltd.",67,"4,833",-50.51%,"1,294,787","51,444","12,448,997",20200420
19,日本,犬鳴村,2020/04/01,車庫娛樂股份有限公司,"TOEI COMPANY, LTD.",47,"1,903",-58.43%,"449,316","30,417","7,139,491",20200420
20,美國,間諜速成班,2020/04/01,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",72,"1,110",-59.64%,"252,088","19,568","4,415,752",20200420
21,墨西哥,羊男的迷宮,2020/04/01,車庫娛樂股份有限公司,(法國)WILD BUNCH,12,369,-51.76%,"87,263","3,814","888,037",20200420
22,美國,魔髮精靈唱遊世界,2020/04/01,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,60,308,-63.81%,"70,146","10,624","2,424,117",20200420
23,日本,火口的二人,2020/04/01,采昌國際多媒體股份有限公司,Hakuhodo DY music & pictures Inc.,12,295,-55.57%,"69,380","3,776","864,888",20200420
24,英國,亨利五世,2020/04/01,威秀影城股份有限公司,SHAKESPEARE'S GLOBE TRUST,6,39,0.00%,"26,080",39,"26,080",20200420
25,泰國,冤鴦大盜,2020/04/01,英屬維京群島商高捷全球開發有限公司 台灣分公司,Mono Film Company Limited,5,34,-71.19%,"7,510","2,250","492,507",20200420
26,澳洲,小魔花,2020/04/01,東昊影業有限公司,SOCIETE PARISIENNE DE PRODUCTION,3,28,-84.53%,"6,095","1,191","258,874",20200420
27,德國,馬丁伊登,2020/04/01,海鵬影業有限公司,The Match Factory,4,29,-79.29%,"5,740","1,111","222,529",20200420
28,美國,拾光人生,2020/04/01,車庫娛樂股份有限公司,(英國)RELIANCE ENTERTAINMENT PRODUCTIONS 9 LTD.,3,10,-81.82%,"2,210",761,"167,160",20200420
29,南韓,抓住救命稻草的野獸們,2020/03/27,薩摩亞商雄讚股份有限公司台灣分公司,M-Line Distribution Corportation,30,266,-64.81%,"60,039","15,159","3,392,971",20200420
30,美國,託陰2：布拉姆回來了,2020/03/27,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",34,255,-62.28%,"55,775","17,881","4,058,877",20200420
31,日本,Re：從零開始的異世界生活-外傳篇章電影,2020/03/27,木棉花國際股份有限公司,"KADOKAWA SHOTEN CO., LTD.",16,214,-69.77%,"47,364","12,931","2,873,633",20200420
32,美國,絕命直播,2020/03/27,香港商甲上娛樂有限公司台灣分公司,"Live Movie, LLC",30,203,-67.52%,"46,005","16,183","3,676,392",20200420
33,美國,無聲救援,2020/03/27,車庫娛樂股份有限公司,ROCKET SCIENCE INDUSTRIES LTD.,6,27,-85.56%,"6,275","6,993","1,601,225",20200420
34,日本,記憶屋,2020/03/27,天馬行空數位有限公司,"Shochiku Co., Ltd",2,13,-58.06%,"2,940","1,781","408,986",20200420
35,日本,最初的晚餐,2020/03/27,威視股份有限公司,KADOKAWA CORPORATION,3,12,-80.33%,"2,755","1,776","401,506",20200420
36,加拿大,鏡中驚魂,2020/03/27,暗光鳥有限公司,"GEM ENTERTAINMENT, KFT.",2,9,-35.71%,"1,810",430,"95,019",20200420
37,法國,迷雁返家路,2020/03/27,可樂藝術文創股份有限公司,Société Nouvelle de Distribution (SND),1,8,-80.00%,"1,520","1,800","393,598",20200420
38,美國,我的學生都是配樂大師,2020/03/27,造次文化有限公司,"Cardinal XD, LLC",1,2,-94.87%,365,686,"156,334",20200420
39,中華民國,我不流行二十年,2020/03/20,韶光電影有限公司,角頭文化事業股份有限公司,8,210,-31.82%,"53,763","1,351","320,402",20200420
40,德國,不愛鋼琴師,2020/03/20,光年映畫有限公司,Beta Cinema GmbH,1,15,-42.31%,"3,130",845,"181,185",20200420
41,日本,劇場版 不起眼女主角培育法 Fine,2020/03/13,車庫娛樂股份有限公司,ANIPLEX INC.,10,299,-38.73%,"75,498","20,191","4,932,131",20200420
42,中華民國,練愛iNG,2020/03/13,威視股份有限公司,量能文創股份有限公司##聚善美文創娛樂有限公司##遊戲橘子數位科技股份有限公司##恆動工作室##天鵬翱翔集團有限公司,21,232,-64.63%,"54,888","38,649","9,010,683",20200420
43,美國,安雅的回家路,2020/03/13,華映娛樂股份有限公司,"13 FILMS, LLC",1,15,50.00%,"2,290","1,503","316,811",20200420
44,泰國,通靈少年2020,2020/03/13,英屬維京群島商高捷全球開發有限公司 台灣分公司,"Sahamongkolfilm International Co., Ltd.",1,5,-44.44%,"1,120","4,524","977,338",20200420
45,美國,鋼鐵勳章,2020/03/13,采昌國際多媒體股份有限公司,Freeway Entertainment Kft,1,4,-55.56%,680,"12,157","2,746,021",20200420
46,美國,血衛,2020/03/12,薩摩亞商雄讚股份有限公司台灣分公司,"Bona Film Investment Company (Pacific RIM, USA)",66,"1,347",-46.80%,"306,696","259,031","61,793,383",20200420
47,法國,導演先生的完美假期,2020/03/06,繁盛映畫有限公司,Wild Bunch,1,28,16.67%,"6,435","2,885","614,942",20200420
48,南韓,大畫特務,2020/03/06,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",4,24,-51.02%,"4,870","51,681","11,820,850",20200420
49,南韓,明明會說話,2020/03/06,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,LittleBig Pictures,1,8,-27.27%,"1,520","20,327","4,493,646",20200420
50,中華民國,女鬼橋,2020/02/27,星泰國際娛樂股份有限公司,樂到家國際娛樂股份有限公司##天馬傳播事業有限公司##得藝文創國際股份有限公司##大慕影藝國際事業股份有限公司##氧氣電影有限公司##華映娛樂股份有限公司##海樂影業股份有限公司,27,215,-54.26%,"49,091","251,064","57,916,425",20200420
51,美國,隱形人,2020/02/27,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,15,142,-55.76%,"36,469","220,093","52,349,502",20200420
52,美國,怨咒,2020/02/27,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,2,106,0.00%,"5,680","20,956","4,699,442",20200420
53,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",2,8,-42.86%,"1,600","71,309","15,994,132",20200420
54,美國,李察朱威爾事件,2020/02/21,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,1,75,0.00%,"5,820","27,373","6,229,256",20200420
55,美國,逃出夢幻島,2020/02/14,美商台灣索尼影業發行股份有限公司台灣分公司,SONY PICTURES RELEASING INTERNATIONAL CORPORATION.,3,310,203.92%,"19,535","98,291","21,908,467",20200420
56,泰國,就愛斷捨離,2020/02/14,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,GDH 559 COMPANY LIMITED,2,155,24.00%,"8,340","5,894","1,307,746",20200420
57,美國,雨天 . 紐約,2020/02/14,香港商甲上娛樂有限公司台灣分公司,Krisolta Film & TV (UK) LIMITED,1,30,50.00%,"4,560","11,146","2,570,578",20200420
58,日本,全境失控,2020/02/14,采昌國際多媒體股份有限公司,日本テレビ放送網株式会社,1,23,91.67%,"3,360","4,680","995,262",20200420
59,日本,愛情人形,2020/02/14,天馬行空數位有限公司,NIKKATSU CORPORATION,1,9,-60.87%,"1,350","3,397","767,476",20200420
60,日本,蜜蜂與遠雷,2020/02/07,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"Toho Co., Ltd",1,10,-47.37%,"1,480","6,442","1,451,163",20200420
61,美國,1917,2020/01/30,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,13,776,0.13%,"184,255","300,136","74,068,351",20200420
62,美國,杜立德,2020/01/23,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,7,622,-12.27%,"48,695","317,297","75,896,752",20200420
